06-05-300-0181417,BNA1293c,Nordrhein-Westfalen,Erdgas,1995,Ja,Kraftwerk,3.0,vorläufig stillgelegt,,Martinswerk GmbH
06-05-300-0181417,BNA1293b,Nordrhein-Westfalen,Braunkohle,1995,Ja,Kraftwerk,10.0,in Betrieb,,Martinswerk GmbH
,BNA0286,Hessen,Erdgas,1994,Ja,HKW West,99.0,in Betrieb,,Mainova AG
,BNA0386,Nordrhein-Westfalen,Erdgas,1994,Ja,Energiezentrum Mohn Media,22.0,in Betrieb,,Mohn Media Mohndruck GmbH
13770,BNA0594,Sachsen-Anhalt,Erdgas,1994,Ja,ILK-GuD,35.0,in Betrieb,,TOTAL Raffinerie Mitteldeutschland GmbH
13770,BNA0595,Sachsen-Anhalt,Erdgas,1994,Ja,ILK-GuD,37.0,in Betrieb,,InfraLeuna GmbH
06-05-300-0054298,BNA0544,Nordrhein-Westfalen,Erdgas,1994,Ja,HKW Südstadt,35.0,in Betrieb,,RheinEnergie AG
13-40-1300408,BNA0896,Mecklenburg-Vorpommern,Erdgas,1994,Ja,HKW Schwerin Süd,44.9,in Betrieb,,Energieversorgung Schwerin GmbH & Co. Erzeugung KG
13770,BNA0593,Sachsen-Anhalt,Erdgas,1994,Ja,ILK-GuD,35.0,in Betrieb,,InfraLeuna GmbH
16591,BNA0088a,Sachsen-Anhalt,Erdgas,1994,Ja,Industriekraftwerk Bernburg (IKB),66.0,in Betrieb,,Solvay Chemicals GmbH
15397,BNA1506,Sachsen-Anhalt,Erdgas,1994,Nein,Werk Klein Wanzleben,23.4,Sonderfall,,Nordzucker AG
12-40669070000,BNA0893,Brandenburg,Erdgas,1994,Ja,GuD Schwarzheide,122.0,in Betrieb,,BASF Schwarzheide GmbH
12-60510410000,BNA0130,Brandenburg,Erdgas,1994,Nein,Kirchmöser,160.0,in Betrieb,,Uniper SE
13-30-1010101,BNA0849,Mecklenburg-Vorpommern,Steinkohle,1994,Ja,KNG Kraftwerk Rostock,514.0,in Betrieb,,EnBW AG
,BNA1105,Thüringen,Erdgas,1994,Ja,HKW Bad Salzungen,9.7,in Betrieb,,Thüringer Energie AG
,BNA1489,Sachsen-Anhalt,Erdgas,1994,ja,Heizkraftwerk Stendal,22.0,in Betrieb,,"Stadtwerke - Altmärkische Gas-, Wasser- u. E-Werke Stendal GmbH"
18040,BNA1002,Sachsen-Anhalt,Braunkohle,1994,Ja,Wählitz,31.0,in Betrieb,,Mitteldeutsche Braunkohlengesellschaft mbH
,BNA0897,Mecklenburg-Vorpommern,Erdgas,1994,Ja,HKW Schwerin Lankow,23.0,in Betrieb,,Energieversorgung Schwerin GmbH & Co. Erzeugung KG
,BNA1444c,Bayern,Erdgas,1994,ja,GT3 ,5.1,in Betrieb,,Prinovis GmbH & Co. KG
06-04-11_2001178_8_2,BNA1334,Bremen,Erdgas,1993 und 2002,Ja,KWK-Anlage,14.8,in Betrieb,,CR3-Kaffeeveredelung M. Hermsen GmbH
,BNA1185,Sachsen-Anhalt,Braunkohle,1993,ja,P&L Werk Könnern,20.3,in Betrieb,,Pfeifer & Langen GmbH & Co. KG
,BNA1329,Sachsen,Erdgas,1993,Ja,K&N PFK AG EV,12.8,in Betrieb,,Kübler & Niethammer Papierfabrik Kriebstein AG
16873,BNA1400a,Sachsen-Anhalt,Braunkohle,1993,Ja,EZ1,23.3,in Betrieb,,"Südzucker AG, Werk Zeitz"
14-30-56918040000,BNA0233,Sachsen,Erdgas,1993,Ja,Kombikraftwerk,46.6,in Betrieb,,Stora Enso Sachsen GmbH
06-05-800-0203946,BNA0490b,Nordrhein-Westfalen,Braunkohle,1993,Ja,Goldenberg,45.0,stillgelegt,2015,RWE AG
06-02-B10132A001,BNA0402,Hamburg,Steinkohle,1993,Ja,Tiefstack,194.0,in Betrieb,,Vattenfall GmbH
,BNA0025,Mecklenburg-Vorpommern,Erdgas,1993,Ja,Kesselhaus Zuckerfabrik,15.1,in Betrieb,,Suiker Unie GmbH & Co. KG
,BNA1444b,Bayern,Erdgas,1993,ja,GT2 ,4.2,in Betrieb,,Prinovis GmbH & Co. KG
,BNA1444a,Bayern,Erdgas,1993,ja,GT1 ,4.2,in Betrieb,,Prinovis GmbH & Co. KG
06-08-2948214,BNA0646a,Baden-Württemberg,Steinkohle,1993,Ja,GKM ,435.0,in Betrieb,,Grosskraftwerk Mannheim AG
06-09-600-0025-0001,BNA1086,Bayern,Erdgas,1993,Ja,Heizkraftwerke an der Friedensbrücke,25.0,in Betrieb,,Heizkraftwerk Würzburg GmbH
,BNA1505,Thüringen,Erdgas,1993,Ja,HKW Wiesengrund,22.1,in Betrieb,,Opel Automobile GmbH
06-05-800-0203946,BNA0490a,Nordrhein-Westfalen,Braunkohle,1993,Ja,Goldenberg,0.0,Sonderfall,,RWE AG
07-05-8290552,BNA0614a,Rheinland-Pfalz,Erdgas,1992,Ja,KW Mitte,47.0,in Betrieb,,BASF SE
07-01-126351,BNA1523a,Rheinland-Pfalz,Erdgas,1992,Ja,Gemeinschaftskraftwerk Weig,42.0,in Betrieb,,Moritz J. Weig GmbH & Co KG
07-05-8153238,BNA1516,Rheinland-Pfalz,Erdgas,1992,Ja,HKW 1 Werk Offstein,30.0,in Betrieb,,Südzucker AG Mannheim
06-00176010435,BNA0377,Hessen,Steinkohle,1992,Ja,Staudinger,510.0,in Betrieb,,Uniper SE
,BNA1327a,Bayern,Erdgas,1992,Ja,Energiezentrale 1992,11.1,Sonderfall,,Flughafen München GmbH
,BNA1406,Nordrhein-Westfalen,Erdgas,1992,Ja,FS-Karton,18.9,in Betrieb,,FS-Karton GmbH
01-50-01000004838,BNA0270,Schleswig-Holstein,Steinkohle,1992,ja,Heizkraftwerk FL,27.0,in Betrieb,,Stadtwerke Flensburg GmbH
06-05-800-0203946,BNA0489,Nordrhein-Westfalen,Braunkohle,1992,Ja,Goldenberg,40.0,vorläufig stillgelegt,,RWE AG
06-02-B28903H003,BNA0401,Hamburg,Erdgas,1992,Ja,Heizkraftwerk,22.5,in Betrieb,,ADM Hamburg Aktiengesellschaft
07-04-6048443,BNA1284,Rheinland-Pfalz,Erdgas,1991,Ja,Co-Generation,11.5,in Betrieb,,Grace GmbH
06-05-800-0197010,BNA0491,Nordrhein-Westfalen,Braunkohle,1991,Ja,Ville/Berrenrath,98.0,in Betrieb,,RWE AG
,BNA1120,Nordrhein-Westfalen,Erdgas,1991,Ja,Energiezentrale,10.2,in Betrieb,,RÜTGERS InfraTec GmbH
06-09-100-0088-0001,BNA0969b,Bayern,Steinkohle,1991,Ja,Nord 2,332.7,in Betrieb,,SWM Services GmbH
,BNA1502,Nordrhein-Westfalen,Erdgas,1990 / 2013,Ja,Heizkraftwerk Krefeld,12.6,in Betrieb,,SWK ENERGIE GmbH
14-60-48821410003,BNA0179,Sachsen,Braunkohle,1990,Ja,HKW Chemnitz  Nord II,90.8,in Betrieb,,eins - energie in sachsen GmbH & Co. KG
06-11-01-1105604,BNA0085a,Berlin,Steinkohle,1990,Ja,Moabit,89.0,in Betrieb,,Vattenfall GmbH
06-00059010413,BNA0758,Hessen,Steinkohle,1990,ja,Heizkraftwerk Offenbach,54.0,in Betrieb,,Energieversorgung Offenbach AG
,BNA1528,Nordrhein-Westfalen,Erdgas,1990,Ja,,13.2,in Betrieb,,Stadtwerke Kempen GmbH
06-76400010631,BNA1492a,Hessen,Erdgas,1990,Ja,Kraftwerk 3,26.2,in Betrieb,,Papierfabrik Adolf Jass Schwarza GmbH
GAS-0002,BNA0008,Brandenburg,Erdgas,1990,Nein,Ahrensfelde,37.5,vorläufig stillgelegt,,Lausitz Energie Kraftwerke AG
GAS-0002,BNA0007,Brandenburg,Erdgas,1990,Nein,Ahrensfelde,37.5,vorläufig stillgelegt,,Lausitz Energie Kraftwerke AG
GAS-0002,BNA0005,Brandenburg,Erdgas,1990,Nein,Ahrensfelde,37.5,vorläufig stillgelegt,,Lausitz Energie Kraftwerke AG
GAS-0002,BNA0006,Brandenburg,Erdgas,1990,Nein,Ahrensfelde,37.5,vorläufig stillgelegt,,Lausitz Energie Kraftwerke AG
06-08-3042693,BNA0801,Baden-Württemberg,Steinkohle,1990,Ja,Heizkraftwerk Pforzheim GmbH,26.9,in Betrieb,,Heizkraftwerk Pforzheim GmbH
,BNA1225,Bayern,Erdgas,1989,Ja,PWG,5.3,vorläufig stillgelegt,,Peißenberger Wärmegesellschaft mbH
,BNA0686,Baden-Württemberg,Kernenergie,1989,Nein,Gemeinschaftskernkraftwerk Neckarwestheim II,1310.0,in Betrieb,,EnBW AG
GAS-0001,BNA0735,Brandenburg,Erdgas,1989,Nein,Thyrow,37.5,stillgelegt,2016,Lausitz Energie Kraftwerke AG
06-05-900-0327252,BNA0450,Nordrhein-Westfalen,Steinkohle,1989,Ja,KW Herne,449.0,in Betrieb,,Steag GmbH
06-10-00101000,BNA0999,Saarland,Steinkohle,1989,ja,Heizkraftwerk,211.0,in Betrieb,,Steag GmbH
07-05-8030815,BNA0510a,Rheinland-Pfalz,Erdgas,1989,Ja,HKW Karcherstr.,11.6,in Betrieb,,SWK - Stadtwerke Kaiserslautern
GAS-0001,BNA0737,Brandenburg,Erdgas,1989,Nein,Thyrow,37.5,stillgelegt,2016,Lausitz Energie Kraftwerke AG
GAS-0001,BNA0736,Brandenburg,Erdgas,1989,Nein,Thyrow,37.5,stillgelegt,2016,Lausitz Energie Kraftwerke AG
GAS-0001,BNA0734,Brandenburg,Erdgas,1989,Nein,Thyrow,37.5,Netzreserve,,Lausitz Energie Kraftwerke AG
12-40710010000,BNA0790,Brandenburg,Braunkohle,1989,Ja,KW Jänschwalde,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
06-00464010412,BNA0289b,Hessen,Steinkohle,1989,Ja,HKW West,61.5,in Betrieb,,Mainova AG
06-00464010412,BNA0290,Hessen,Steinkohle,1989,Ja,HKW West,61.5,in Betrieb,,Mainova AG
03-09-09281337040,BNA1335a,Niedersachsen,Erdgas,1989,Ja,PKV Kraftwerk,58.1,in Betrieb,,Papier- u. Kartonfabrik Varel GmbH & Co. KG
06-00453010412,BNA0498,Hessen,Steinkohle,1989,Ja,Heizkraftwerk,66.0,in Betrieb,,Infraserv GmbH & Co. Höchst KG
03-06-06060316030,BNA0420,Niedersachsen,Steinkohle,1989,Ja,GKH,136.0,in Betrieb,,Stadtwerke Hannover AG
03-06-06060316030,BNA0421,Niedersachsen,Steinkohle,1989,Ja,GKH,136.0,in Betrieb,,Stadtwerke Hannover AG
06-05-100-0030723,BNA1084,Nordrhein-Westfalen,Steinkohle,1989,Ja,HKW Elberfeld ,85.0,in Betrieb,,WSW Energie & Wasser AG
01-50-01000004838,BNA0271,Schleswig-Holstein,Steinkohle,1988,ja,Heizkraftwerk FL,29.0,in Betrieb,,Stadtwerke Flensburg GmbH
06-14600010611,BNA0523,Hessen,Braunkohle,1988,Ja,FKK,33.5,in Betrieb,,Städtische Werke Energie + Wärme GmbH
14-60-48821410003,BNA0177,Sachsen,Braunkohle,1988,Ja,HKW Chemnitz  Nord II,56.8,in Betrieb,,eins - energie in sachsen GmbH & Co. KG
,BNA1333a,Baden-Württemberg,Erdgas,1988,Ja,HKW Pfaffenwald,12.2,in Betrieb,,Universität Stuttgart
,BNA0263,Bayern,Kernenergie,1988,Nein,Isar 2,1410.0,in Betrieb,,Preussen Elektra GmbH
06-10-0020157,BNA0861b,Saarland,Steinkohle,1988,Ja,HKW Römerbrücke,50.0,in Betrieb,,Energie SaarLorLux AG
,BNA0607,Niedersachsen,Kernenergie,1988,Nein,Kernkraftwerk Emsland,1336.0,in Betrieb,,RWE AG
06-05-100-0365906,BNA0216a,Nordrhein-Westfalen,Steinkohle,1988,Ja,KW Walsum,370.0,in Betrieb,,Steag GmbH
06-11-01-1105609,BNA0087,Berlin,Steinkohle,1988,Ja,Reuter West,282.0,in Betrieb,,Vattenfall GmbH
GAS-0001,BNA0739,Brandenburg,Erdgas,1987,Nein,Thyrow,36.5,Netzreserve,,Lausitz Energie Kraftwerke AG
GAS-0001,BNA0738,Brandenburg,Erdgas,1987,Nein,Thyrow,36.5,Netzreserve,,Lausitz Energie Kraftwerke AG
06-11-01-1105609,BNA0086,Berlin,Steinkohle,1987,Ja,Reuter West,282.0,in Betrieb,,Vattenfall GmbH
06-14600010611,BNA0521,Hessen,Erdgas,1987,Ja,Kombi-HKW,50.0,in Betrieb,,Städtische Werke Energie + Wärme GmbH
GAS-0001,BNA0741,Brandenburg,Erdgas,1987,Nein,Thyrow,36.5,Netzreserve,,Lausitz Energie Kraftwerke AG
GAS-0001,BNA0740,Brandenburg,Erdgas,1987,Nein,Thyrow,36.5,Netzreserve,,Lausitz Energie Kraftwerke AG
,BNA1226,Bayern,Erdgas,1987,Ja,PWG,5.3,Sonderfall,,Peißenberger Wärmegesellschaft mbH
06-05-700-0105516,BNA0793,Nordrhein-Westfalen,Steinkohle,1987,Nein,Heyden,875.0,in Betrieb,,Uniper SE
12-40710010000,BNA0789,Brandenburg,Braunkohle,1987,Ja,KW Jänschwalde,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
,BNA0157,Schleswig-Holstein,Kernenergie,1986,Nein,Brokdorf,1410.0,in Betrieb,,PreussenElektra GmbH
14-20-48821410003,BNA0178,Sachsen,Erdgas,1986,Ja,HKW Chemnitz  Nord II,57.2,vorläufig stillgelegt,,eins - energie in sachsen GmbH & Co. KG
06-09-100-0003-0003,BNA1093,Bayern,Steinkohle,1986,Ja,Zolling,472.0,in Betrieb,,ENGIE Deutschland AG
06-08-4124448,BNA1467,Baden-Württemberg,Steinkohle,1986,Ja,,18.5,in Betrieb,,Koehler SE
06-05-500-0342658,BNA0336,Nordrhein-Westfalen,Steinkohle,1985,Ja,FWK Buer,70.0,in Betrieb,,Uniper SE
06-05-500-0338944,BNA0493,Nordrhein-Westfalen,Steinkohle,1985,Ja,Ibbenbüren,794.0,in Betrieb,,RWE AG
03-01-01241117210,BNA1076a,Niedersachsen,Steinkohle,1985,Ja,HKW West,138.5,in Betrieb,,Volkswagen AG
,BNA0439,Niedersachsen,Braunkohle,1985,Nein,Buschhaus,352.0,Sicherheitsbereitschaft,,Helmstedter Revier GmbH
01-50-01000004838,BNA0272,Schleswig-Holstein,Steinkohle,1985,ja,Heizkraftwerk FL,33.0,in Betrieb,,Stadtwerke Flensburg GmbH
03-01-01241117210,BNA1076b,Niedersachsen,Steinkohle,1985,Ja,HKW West,138.5,in Betrieb,,Volkswagen AG
06-08-1741292,BNA0020,Baden-Württemberg,Steinkohle,1985,Ja,Heizkraftwerk Altbach/Deizisau,433.0,Netzreserve,,EnBW AG
06-05-100-0031758,BNA0211,Nordrhein-Westfalen,Steinkohle,1985,Ja,HKW I,95.0,in Betrieb,,Stadtwerke Duisburg AG
,BNA0251,Niedersachsen,Kernenergie,1985,Nein,Grohnde,1360.0,in Betrieb,,PreussenElektra GmbH
06-08-1020129,BNA0434,Baden-Württemberg,Steinkohle,1985,Ja,Heizkraftwerk Heilbronn,778.0,in Betrieb,,EnBW AG
06-05-100-0431554,BNA0992,Nordrhein-Westfalen,Steinkohle,1985,Nein,KW Voerde,695.0,stillgelegt,2017,RWE AG
06-08-2797933,BNA0518a,Baden-Württemberg,Steinkohle,1985,Ja,Rheinhafen-Dampfkraftwerk,517.0,in Betrieb,,EnBW AG
,BNA0802,Baden-Württemberg,Kernenergie,1985,Nein,Kernkraftwerk Philippsburg 2,1402.0,in Betrieb,,EnBW AG
12-40710010000,BNA0788,Brandenburg,Braunkohle,1985,Ja,KW Jänschwalde,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
,BNA0714,Nordrhein-Westfalen,Braunkohle,1984,Ja,Fortuna Nord,15.0,in Betrieb,,RWE AG
,BNA0382,Bayern,Kernenergie,1984,Nein,Kernkraft Gundremmingen ,1288.0,in Betrieb,,RWE AG
,BNA0381,Bayern,Kernenergie,1984,Nein,Kernkraft Gundremmingen ,1284.0,stillgelegt,2017,RWE AG
06-08-2797933,BNA0515,Baden-Württemberg,Erdgas,1984,Ja,Heizkraftwerk West,37.0,in Betrieb,,Stadtwerke Karlsruhe GmbH
12-40710010000,BNA0787,Brandenburg,Braunkohle,1984,Ja,KW Jänschwalde,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
03-01-01010157480,BNA0138,Niedersachsen,Steinkohle,1984,Ja,HKW-Mitte,43.3,in Betrieb,,Braunschweiger Versorgungs-AG & Co. KG
06-05-900-0865327,BNA1046b,Nordrhein-Westfalen,Erdgas,1984,Nein,Gersteinwerk,112.0,in Betrieb,,RWE AG
06-05-900-0865327,BNA1046a,Nordrhein-Westfalen,Steinkohle,1984,Nein,Gersteinwerk,614.0,in Betrieb,,RWE AG
06-08-1195689,BNA0936,Baden-Württemberg,Steinkohle,1984,Ja,Restmüll-Heizkraftwerk Stuttgart-Münster,45.0,in Betrieb,,EnBW AG
06-10-00100999,BNA0093,Saarland,Steinkohle,1983,Nein,Kraftwerk Bexbach,726.0,Netzreserve,,STEAG GmbH
06-05-500-0152577,BNA0662a,Nordrhein-Westfalen,Steinkohle,1983,Ja,Kraftwerk I ,60.2,in Betrieb,,Evonik Degussa GmbH
06-05-300-0890760,BNA1511a,Nordrhein-Westfalen,Braunkohle,1983,Ja,Kessel 4,9.3,in Betrieb,,Papierfabrik Schoellershammer H. A. Schoeller Söhne GmbH & Co KG
06-05-100-0431554,BNA0991,Nordrhein-Westfalen,Steinkohle,1982,Nein,KW Voerde,695.0,stillgelegt,2017,RWE AG
06-10-00101000,BNA0998,Saarland,Steinkohle,1982,ja,Modellkraftwerk,179.0,in Betrieb,,Steag GmbH
01-50-01000004838,BNA0273,Schleswig-Holstein,Steinkohle,1982,ja,Heizkraftwerk FL,35.0,stillgelegt,2016,Stadtwerke Flensburg GmbH
06-08-2948214,BNA0645,Baden-Württemberg,Steinkohle,1982,Ja,GKM ,425.0,in Betrieb,,Grosskraftwerk Mannheim AG
06-05-900-0045033,BNA1037,Nordrhein-Westfalen,Steinkohle,1982,Nein,Kraftwerk Werdohl-Elverlingsen,310.0,in Betrieb,,Mark-E AG
06-08-1195689,BNA0935,Baden-Württemberg,Steinkohle,1982,Ja,Restmüll-Heizkraftwerk Stuttgart-Münster,45.0,in Betrieb,,EnBW AG
12-40710010000,BNA0786,Brandenburg,Braunkohle,1982,Ja,KW Jänschwalde,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
,BNA1276,Baden-Württemberg,Erdgas,1982,Ja,Kraftwerk Freudenberg Weinheim,21.0,stillgelegt,2013,Freudenberg Service KG
,BNA0355,Bayern,Kernenergie,1982,Nein,Grafenrheinfeld,1275.0,stillgelegt,2015,E.ON Kernkraft GmbH
06-05-900-0205103,BNA0067,Nordrhein-Westfalen,Steinkohle,1981,Ja,Bergkamen,717.0,in Betrieb,,RWE AG
06-11-01-1105501,BNA0081,Berlin,Erdgas,1981,Ja,Klingenberg,164.0,in Betrieb,,Vattenfall GmbH
06-05-300-9046797,BNA0600a,Nordrhein-Westfalen,Erdgas,1981,Ja,X-Kraftwerk,27.0,in Betrieb,,Currenta GmbH & Co. OHG
12-40710010000,BNA0785,Brandenburg,Braunkohle,1981,Ja,KW Jänschwalde,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
,BNA1260,Baden-Württemberg,Erdgas,1980 / 2013,Ja,Heizkraftwerk Sindelfingen,95.0,in Betrieb,,Daimler AG
06-09-100-0088-0005,BNA0683c,Bayern,Erdgas,1980,Ja,Süd GT2,97.9,in Betrieb,,SWM Services GmbH
06-09-100-0088-0005,BNA0683b,Bayern,Erdgas,1980,Ja,Süd GT3,97.9,in Betrieb,,SWM Services GmbH
06-09-100-0088-0005,BNA0683a,Bayern,Erdgas,1980,Ja,Süd DT1,79.7,in Betrieb,,SWM Services GmbH
06-09-500-0112-0001,BNA0261b,Bayern,Steinkohle,1980,Ja,HKW Erlangen,17.4,in Betrieb,,Erlanger Stadtwerke AG
14-70-46630660001,BNA0123,Sachsen,Braunkohle,1980,Ja,Boxberg,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
06-08-3042693,BNA0800,Baden-Württemberg,Erdgas,1980,Ja,Heizkraftwerk Pforzheim GmbH,41.2,in Betrieb,,Heizkraftwerk Pforzheim GmbH
,BNA1408,Baden-Württemberg,Erdgas,1980,Ja,Heizkraftwerk Evonik Rheinfelden,16.0,in Betrieb,,Evonik Degussa GmbH
,BNA0389,Nordrhein-Westfalen,Erdgas,1980,Nein,Heizkraftwerk Hagen-Kabel,230.0,vorläufig stillgelegt,,Mark-E AG
,BNA1658,Nordrhein-Westfalen,Erdgas,1980,Ja,HKW-Mitte,11.3,in Betrieb,,Stadtwerke Lemgo GmbH
,BNA1187,Nordrhein-Westfalen,Erdgas,1980,ja,P&L Werk Lage,10.2,in Betrieb,,Pfeifer & Langen GmbH & Co. KG
,BNA0531,Nordrhein-Westfalen,Erdgas,1980,Nein,KW Kirchlengern,201.5,in Betrieb,,Energieservice Westfalen Weser GmbH
03-01-01010098080,BNA0464,Niedersachsen,Steinkohle,1979,Nein,KWM,690.0,in Betrieb,,Stadtwerke Hannover AG
06-04-11_2001178_8_0,BNA0146,Bremen,Steinkohle,1979,Ja,KW Hafen,303.0,in Betrieb,,swb Erzeugung GmbH & Co. KG
06-05-500-0342658,BNA0335,Nordrhein-Westfalen,Steinkohle,1979,Nein,Scholven,676.0,stillgelegt,2014,Uniper SE
18037,BNA1486,Sachsen-Anhalt,Braunkohle,1979,Ja,Grubenheizkraftwerk,45.0,in Betrieb,,ROMONTA GmbH
14-70-46630660001,BNA0122,Sachsen,Braunkohle,1979,Ja,Boxberg,465.0,in Betrieb,,Lausitz Energie Kraftwerke AG
06-08-1383701,BNA1405a,Baden-Württemberg,Steinkohle,1978,Ja,Heizkraftwerk Magirusstraße,20.7,in Betrieb,,Fernwärme Ulm GmbH
,BNA1463,Niedersachsen,Erdgas,1978,Ja,,19.5,in Betrieb,,Smurfit Kappa Herzberger Papierfabrik GmbH
,BNA0239,Niedersachsen,Erdgas,1978,Nein,Huntorf,321.0,in Betrieb,,Uniper SE
06-05-300-0079450,BNA1097,Nordrhein-Westfalen,Braunkohle,1978,Ja,Kohlekraftwerk,19.5,in Betrieb,,Smurfit Kappa Zülpich Papier GmbH
06-05-700-0020290,BNA0098,Nordrhein-Westfalen,Erdgas,1978,Ja,HKW Schildescher Straße,23.0,Sonderfall,,Stadtwerke Bielefeld GmbH
01-50-01000004838,BNA0274,Schleswig-Holstein,Steinkohle,1978,ja,Heizkraftwerk FL,23.0,stillgelegt,2016,Stadtwerke Flensburg GmbH
06-09-171-0009-0B01,BNA0172b,Bayern,Erdgas,1977,Ja,Burghausen 01 - DT,50.0,in Betrieb,,Wacker Chemie AG
06-00176010435,BNA0374,Hessen,Erdgas,1977,Nein,Staudinger,572.0,Netzreserve,,Uniper SE
07-04-6021280,BNA0627,Rheinland-Pfalz,Erdgas,1977,Ja,Kraftwerk Mainz,335.0,Netzreserve,,Kraftwerke Mainz-Wiesbaden AG
06-09-500-0368-0001,BNA0745,Bayern,Erdgas,1976,Nein,Franken 1,440.0,in Betrieb,,Uniper SE
,BNA1104,Bayern,Erdgas,1976,Ja,Heizkraftwerk,20.4,Netzreserve,,Stadtwerke Augsburg Energie GmbH
06-05-100-0248923,BNA0700,Nordrhein-Westfalen,Braunkohle,1976,Ja,Neurath,604.0,in Betrieb,,RWE AG
03-09-09281566110,BNA1061,Niedersachsen,Steinkohle,1976,Nein,Wilhelmshaven,757.0,in Betrieb,,Uniper SE
06-10-00101003,BNA0820,Saarland,Steinkohle,1976,ja,Weiher,655.6,Netzreserve,,Steag GmbH
,BNA0232c,Baden-Württemberg,Erdgas,1976,Ja,Werkskraftwerk Sappi Ehingen,4.0,in Betrieb,,Sappi Ehingen GmbH
06-05-100-0167182,BNA0221c,Nordrhein-Westfalen,Erdgas,1976,Ja,Gasblock,293.0,in Betrieb,,Stadtwerke Düsseldorf AG
,BNA0811,Nordrhein-Westfalen,Erdgas,1975,Nein,Kraftwerk Veltheim,335.0,stillgelegt,2015,Uniper SE
06-05-300-0877384,BNA1028,Nordrhein-Westfalen,Braunkohle,1975,Ja,Weisweiler,656.0,in Betrieb,,RWE AG
06-08-1741292,BNA0018,Baden-Württemberg,Erdgas,1975,Nein,Heizkraftwerk Altbach/Deizisau,81.0,in Betrieb,,EnBW AG
,BNA0419,Niedersachsen,Erdgas,1975,Ja,KWH,102.0,vorläufig stillgelegt,,Stadtwerke Hannover AG
06-11-01-1105603,BNA0074,Berlin,Erdgas,1975,Ja,Charlottenburg,144.0,in Betrieb,,Vattenfall GmbH
06-09-100-0088-0003,BNA0681,Bayern,Erdgas,1975,Ja,Freimann GT 1,80.0,stillgelegt,2015,SWM Services GmbH
06-09-100-0088-0003,BNA0682,Bayern,Erdgas,1975,Nein,Freimann GT 2,80.0,stillgelegt,2015,SWM Services GmbH
06-19200010636,BNA1465b,Hessen,Erdgas,1975,Ja,Gaskraftwerk,13.2,Sonderfall,,DS Smith Paper Deutschland GmbH
,BNA0099,Nordrhein-Westfalen,Erdgas,1975,Nein,Gasturbinenkraftwerk Bielefeld Ummeln,55.0,stillgelegt,2015,Uniper SE
06-05-100-0248923,BNA0699,Nordrhein-Westfalen,Braunkohle,1975,Ja,Neurath,607.0,in Betrieb,,RWE AG
,BNA0834,Nordrhein-Westfalen,Steinkohle,1975,ja,Solvay Kraftwerk Rheinberg,79.0,in Betrieb,,Solvay Chemicals GmbH
,BNA1458,Rheinland-Pfalz,Erdgas,1975,Ja,,28.0,in Betrieb,,Buchmann GmbH
06-05-100-0167182,BNA0221b,Nordrhein-Westfalen,Erdgas,1974,Nein,GT,66.7,in Betrieb,,Stadtwerke Düsseldorf AG
06-05-500-0875741,BNA0659,Nordrhein-Westfalen,Erdgas,1974,Ja,Kraftwerk III,77.6,in Betrieb,,Evonik Degussa GmbH
06-11-01-1105607,BNA0076,Berlin,Erdgas,1974,Ja,Lichterfelde,144.0,in Betrieb,,Vattenfall GmbH
,BNA1285,Niedersachsen,Erdgas,1974,Ja,Sigmundshall,19.0,in Betrieb,,K+S AG
06-05-300-0326774,BNA0707,Nordrhein-Westfalen,Braunkohle,1974,Nein,Niederaußem,648.0,in Betrieb,,RWE AG
06-05-300-0877384,BNA1027,Nordrhein-Westfalen,Braunkohle,1974,Ja,Weisweiler,663.0,in Betrieb,,RWE AG
,BNA0810,Nordrhein-Westfalen,Erdgas,1974,Nein,Kraftwerk Veltheim,65.0,stillgelegt,2015,Uniper SE
06-05-300-0326774,BNA0708,Nordrhein-Westfalen,Braunkohle,1974,Ja,Niederaußem,628.0,in Betrieb,,RWE AG
03-10-10257673950,BNA0605,Niedersachsen,Erdgas,1974,Ja,Emsland,359.0,in Betrieb,,RWE AG
06-05-100-0167182,BNA0221a,Nordrhein-Westfalen,Erdgas,1974,Nein,GT,64.7,in Betrieb,,Stadtwerke Düsseldorf AG
06-08-1741292,BNA0017,Baden-Württemberg,Erdgas,1973,Nein,Heizkraftwerk Altbach/Deizisau,57.0,in Betrieb,,EnBW AG
06-05-900-0865327,BNA1039,Nordrhein-Westfalen,Erdgas,1973,Nein,Gersteinwerk,55.0,in Betrieb,,RWE AG
06-05-100-0248923,BNA0698,Nordrhein-Westfalen,Braunkohle,1973,Nein,Neurath,292.0,in Betrieb,,RWE AG
06-05-900-0865327,BNA1040,Nordrhein-Westfalen,Erdgas,1973,Nein,Gersteinwerk,55.0,in Betrieb,,RWE AG
06-05-900-0865327,BNA1041,Nordrhein-Westfalen,Erdgas,1973,Nein,Gersteinwerk,55.0,in Betrieb,,RWE AG
06-05-900-0865327,BNA1042,Nordrhein-Westfalen,Erdgas,1973,Nein,Gersteinwerk,55.0,in Betrieb,,RWE AG
